"fare_id","route_id","origin_id","destination_id","contains_id"
"2_2062_1_860_20240401","2_2062_1_20240401","100119_1","100007_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100119_1","100007_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100119_1","100007_1",
"2_32023_2_860_20240401","2_32023_2_20240401","100119_1","100007_1",
"2_2062_1_860_20240401","2_2062_1_20240401","100119_1","100008_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100119_1","100008_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100119_1","100008_1",
"2_32023_2_860_20240401","2_32023_2_20240401","100119_1","100008_1",
"2_2062_1_860_20240401","2_2062_1_20240401","100119_1","100009_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100119_1","100009_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100119_1","100009_1",
"2_32023_2_860_20240401","2_32023_2_20240401","100119_1","100009_1",
"2_2062_1_830_20240401","2_2062_1_20240401","100119_1","100010_1",
"2_2322_1_830_20240401","2_2322_1_20240401","100119_1","100010_1",
"2_2422_1_830_20240401","2_2422_1_20240401","100119_1","100010_1",
"2_32023_2_830_20240401","2_32023_2_20240401","100119_1","100010_1",
"2_2062_1_830_20240401","2_2062_1_20240401","100119_1","100011_1",
"2_2322_1_830_20240401","2_2322_1_20240401","100119_1","100011_1",
"2_2422_1_830_20240401","2_2422_1_20240401","100119_1","100011_1",
"2_32023_2_830_20240401","2_32023_2_20240401","100119_1","100011_1",
"2_2062_1_820_20240401","2_2062_1_20240401","100119_1","100012_1",
"2_2322_1_820_20240401","2_2322_1_20240401","100119_1","100012_1",
"2_2422_1_820_20240401","2_2422_1_20240401","100119_1","100012_1",
"2_32023_2_820_20240401","2_32023_2_20240401","100119_1","100012_1",
"2_2062_1_820_20240401","2_2062_1_20240401","100119_1","100013_2",
"2_2322_1_820_20240401","2_2322_1_20240401","100119_1","100013_2",
"2_2422_1_820_20240401","2_2422_1_20240401","100119_1","100013_2",
"2_32023_2_820_20240401","2_32023_2_20240401","100119_1","100013_2",
"2_2062_1_790_20240401","2_2062_1_20240401","100119_1","100014_1",
"2_2322_1_790_20240401","2_2322_1_20240401","100119_1","100014_1",
"2_2422_1_790_20240401","2_2422_1_20240401","100119_1","100014_1",
"2_32023_2_790_20240401","2_32023_2_20240401","100119_1","100014_1",
"2_2062_1_790_20240401","2_2062_1_20240401","100119_1","100015_1",
"2_2322_1_790_20240401","2_2322_1_20240401","100119_1","100015_1",
"2_2422_1_790_20240401","2_2422_1_20240401","100119_1","100015_1",
"2_32023_2_790_20240401","2_32023_2_20240401","100119_1","100015_1",
"2_2062_1_770_20240401","2_2062_1_20240401","100119_1","100016_1",
"2_2322_1_770_20240401","2_2322_1_20240401","100119_1","100016_1",
"2_2422_1_770_20240401","2_2422_1_20240401","100119_1","100016_1",
"2_32023_2_770_20240401","2_32023_2_20240401","100119_1","100016_1",
"2_2062_1_760_20240401","2_2062_1_20240401","100119_1","100017_1",
"2_2322_1_760_20240401","2_2322_1_20240401","100119_1","100017_1",
"2_2422_1_760_20240401","2_2422_1_20240401","100119_1","100017_1",
"2_32023_2_760_20240401","2_32023_2_20240401","100119_1","100017_1",
"2_2062_1_730_20240401","2_2062_1_20240401","100119_1","100018_1",
"2_2322_1_730_20240401","2_2322_1_20240401","100119_1","100018_1",
"2_2422_1_730_20240401","2_2422_1_20240401","100119_1","100018_1",
"2_32023_2_730_20240401","2_32023_2_20240401","100119_1","100018_1",
"2_2062_1_720_20240401","2_2062_1_20240401","100119_1","100019_1",
"2_2322_1_720_20240401","2_2322_1_20240401","100119_1","100019_1",
"2_2422_1_720_20240401","2_2422_1_20240401","100119_1","100019_1",
"2_32023_2_720_20240401","2_32023_2_20240401","100119_1","100019_1",
"2_2062_1_670_20240401","2_2062_1_20240401","100119_1","100020_1",
"2_2322_1_670_20240401","2_2322_1_20240401","100119_1","100020_1",
"2_2422_1_670_20240401","2_2422_1_20240401","100119_1","100020_1",
"2_32023_2_670_20240401","2_32023_2_20240401","100119_1","100020_1",
"2_2062_1_670_20240401","2_2062_1_20240401","100119_1","100021_1",
"2_2322_1_670_20240401","2_2322_1_20240401","100119_1","100021_1",
"2_2422_1_670_20240401","2_2422_1_20240401","100119_1","100021_1",
"2_32023_2_670_20240401","2_32023_2_20240401","100119_1","100021_1",
"2_2062_1_650_20240401","2_2062_1_20240401","100119_1","100022_1",
"2_2322_1_650_20240401","2_2322_1_20240401","100119_1","100022_1",
"2_2422_1_650_20240401","2_2422_1_20240401","100119_1","100022_1",
"2_32023_2_650_20240401","2_32023_2_20240401","100119_1","100022_1",
"2_2062_1_650_20240401","2_2062_1_20240401","100119_1","100023_1",
"2_2322_1_650_20240401","2_2322_1_20240401","100119_1","100023_1",
"2_2422_1_650_20240401","2_2422_1_20240401","100119_1","100023_1",
"2_32023_2_650_20240401","2_32023_2_20240401","100119_1","100023_1",
"2_2062_1_630_20240401","2_2062_1_20240401","100119_1","100024_1",
"2_2322_1_630_20240401","2_2322_1_20240401","100119_1","100024_1",
"2_2422_1_630_20240401","2_2422_1_20240401","100119_1","100024_1",
"2_32023_2_630_20240401","2_32023_2_20240401","100119_1","100024_1",
"2_2062_1_630_20240401","2_2062_1_20240401","100119_1","100025_1",
"2_2322_1_630_20240401","2_2322_1_20240401","100119_1","100025_1",
"2_2422_1_630_20240401","2_2422_1_20240401","100119_1","100025_1",
"2_32023_2_630_20240401","2_32023_2_20240401","100119_1","100025_1",
"2_2062_1_580_20240401","2_2062_1_20240401","100119_1","100026_1",
"2_2322_1_580_20240401","2_2322_1_20240401","100119_1","100026_1",
"2_2422_1_580_20240401","2_2422_1_20240401","100119_1","100026_1",
"2_32023_2_580_20240401","2_32023_2_20240401","100119_1","100026_1",
"2_2062_1_580_20240401","2_2062_1_20240401","100119_1","100027_1",
"2_2322_1_580_20240401","2_2322_1_20240401","100119_1","100027_1",
"2_2422_1_580_20240401","2_2422_1_20240401","100119_1","100027_1",
"2_32023_2_580_20240401","2_32023_2_20240401","100119_1","100027_1",
"2_32023_2_1270_20240401","2_32023_2_20240401","100119_1","100029_2",
"2_32023_2_1300_20240401","2_32023_2_20240401","100119_1","100030_2",
"2_32023_2_1320_20240401","2_32023_2_20240401","100119_1","100031_2",
"2_32023_2_1360_20240401","2_32023_2_20240401","100119_1","100032_2",
"2_32023_2_1360_20240401","2_32023_2_20240401","100119_1","100033_2",
"2_2371_2_1170_20240401","2_2371_2_20240401","100119_2","100069_2",
"2_2421_2_1170_20240401","2_2421_2_20240401","100119_2","100069_2",
"2_2371_2_1170_20240401","2_2371_2_20240401","100119_2","100070_9",
"2_2371_2_1180_20240401","2_2371_2_20240401","100119_2","100071_9",
"2_2371_2_1180_20240401","2_2371_2_20240401","100119_2","100072_9",
"2_2371_2_1180_20240401","2_2371_2_20240401","100119_2","100073_9",
"2_2371_2_1200_20240401","2_2371_2_20240401","100119_2","100074_9",
"2_2371_2_1200_20240401","2_2371_2_20240401","100119_2","100075_2",
"2_2062_1_540_20240401","2_2062_1_20240401","100119_1","100104_1",
"2_2322_1_540_20240401","2_2322_1_20240401","100119_1","100104_1",
"2_2422_1_540_20240401","2_2422_1_20240401","100119_1","100104_1",
"2_32023_2_540_20240401","2_32023_2_20240401","100119_1","100104_1",
"2_2062_1_520_20240401","2_2062_1_20240401","100119_1","100105_1",
"2_2322_1_520_20240401","2_2322_1_20240401","100119_1","100105_1",
"2_2422_1_520_20240401","2_2422_1_20240401","100119_1","100105_1",
"2_32023_2_520_20240401","2_32023_2_20240401","100119_1","100105_1",
"2_2062_1_490_20240401","2_2062_1_20240401","100119_1","100106_1",
"2_2322_1_490_20240401","2_2322_1_20240401","100119_1","100106_1",
"2_2422_1_490_20240401","2_2422_1_20240401","100119_1","100106_1",
"2_32023_2_490_20240401","2_32023_2_20240401","100119_1","100106_1",
"2_2062_1_490_20240401","2_2062_1_20240401","100119_1","100107_1",
"2_2322_1_490_20240401","2_2322_1_20240401","100119_1","100107_1",
"2_2422_1_490_20240401","2_2422_1_20240401","100119_1","100107_1",
"2_32023_2_490_20240401","2_32023_2_20240401","100119_1","100107_1",
"2_2062_1_460_20240401","2_2062_1_20240401","100119_1","100108_1",
"2_2322_1_460_20240401","2_2322_1_20240401","100119_1","100108_1",
"2_2422_1_460_20240401","2_2422_1_20240401","100119_1","100108_1",
"2_32023_2_460_20240401","2_32023_2_20240401","100119_1","100108_1",
"2_2062_1_390_20240401","2_2062_1_20240401","100119_1","100109_1",
"2_2322_1_390_20240401","2_2322_1_20240401","100119_1","100109_1",
"2_2422_1_390_20240401","2_2422_1_20240401","100119_1","100109_1",
"2_32023_2_390_20240401","2_32023_2_20240401","100119_1","100109_1",
"2_2062_1_350_20240401","2_2062_1_20240401","100119_1","100110_1",
"2_2322_1_350_20240401","2_2322_1_20240401","100119_1","100110_1",
"2_2422_1_350_20240401","2_2422_1_20240401","100119_1","100110_1",
"2_32023_2_350_20240401","2_32023_2_20240401","100119_1","100110_1",
"2_2062_1_350_20240401","2_2062_1_20240401","100119_1","100111_1",
"2_2322_1_350_20240401","2_2322_1_20240401","100119_1","100111_1",
"2_2422_1_350_20240401","2_2422_1_20240401","100119_1","100111_1",
"2_32023_2_350_20240401","2_32023_2_20240401","100119_1","100111_1",
"2_2062_1_320_20240401","2_2062_1_20240401","100119_1","100112_1",
"2_2322_1_320_20240401","2_2322_1_20240401","100119_1","100112_1",
"2_2422_1_320_20240401","2_2422_1_20240401","100119_1","100112_1",
"2_32023_2_320_20240401","2_32023_2_20240401","100119_1","100112_1",
"2_2062_1_290_20240401","2_2062_1_20240401","100119_1","100113_1",
"2_2322_1_290_20240401","2_2322_1_20240401","100119_1","100113_1",
"2_2422_1_290_20240401","2_2422_1_20240401","100119_1","100113_1",
"2_32023_2_290_20240401","2_32023_2_20240401","100119_1","100113_1",
"2_2062_1_240_20240401","2_2062_1_20240401","100119_1","100114_1",
"2_2322_1_240_20240401","2_2322_1_20240401","100119_1","100114_1",
"2_2422_1_240_20240401","2_2422_1_20240401","100119_1","100114_1",
"2_32023_2_240_20240401","2_32023_2_20240401","100119_1","100114_1",
"2_32023_2_1450_20240401","2_32023_2_20240401","100119_1","100114_2",
"2_2062_1_200_20240401","2_2062_1_20240401","100119_1","100115_1",
"2_2322_1_200_20240401","2_2322_1_20240401","100119_1","100115_1",
"2_2422_1_200_20240401","2_2422_1_20240401","100119_1","100115_1",
"2_32023_2_200_20240401","2_32023_2_20240401","100119_1","100115_1",
"2_32023_2_1470_20240401","2_32023_2_20240401","100119_1","100115_2",
"2_2062_1_200_20240401","2_2062_1_20240401","100119_1","100116_1",
"2_2322_1_200_20240401","2_2322_1_20240401","100119_1","100116_1",
"2_2422_1_200_20240401","2_2422_1_20240401","100119_1","100116_1",
"2_32023_2_200_20240401","2_32023_2_20240401","100119_1","100116_1",
"2_32023_2_1500_20240401","2_32023_2_20240401","100119_1","100116_2",
"2_2062_1_180_20240401","2_2062_1_20240401","100119_1","100117_1",
"2_2322_1_180_20240401","2_2322_1_20240401","100119_1","100117_1",
"2_2422_1_180_20240401","2_2422_1_20240401","100119_1","100117_1",
"2_32023_2_180_20240401","2_32023_2_20240401","100119_1","100117_1",
"2_32023_2_1500_20240401","2_32023_2_20240401","100119_1","100117_2",
"2_2062_1_180_20240401","2_2062_1_20240401","100119_1","100118_1",
"2_2322_1_180_20240401","2_2322_1_20240401","100119_1","100118_1",
"2_2422_1_180_20240401","2_2422_1_20240401","100119_1","100118_1",
"2_32023_2_180_20240401","2_32023_2_20240401","100119_1","100118_1",
"2_32023_2_1510_20240401","2_32023_2_20240401","100119_1","100118_2",
"2_32023_2_1540_20240401","2_32023_2_20240401","100119_1","100119_2",
"2_2321_2_180_20240401","2_2321_2_20240401","100119_2","100120_2",
"2_2371_2_180_20240401","2_2371_2_20240401","100119_2","100120_2",
"2_2421_2_180_20240401","2_2421_2_20240401","100119_2","100120_2",
"2_2321_2_180_20240401","2_2321_2_20240401","100119_2","100121_2",
"2_2371_2_180_20240401","2_2371_2_20240401","100119_2","100121_2",
"2_2421_2_180_20240401","2_2421_2_20240401","100119_2","100121_2",
"2_2321_2_180_20240401","2_2321_2_20240401","100119_2","100122_9",
"2_2371_2_180_20240401","2_2371_2_20240401","100119_2","100122_9",
"2_2421_2_180_20240401","2_2421_2_20240401","100119_2","100122_9",
"2_2321_2_180_20240401","2_2321_2_20240401","100119_2","100123_9",
"2_2371_2_180_20240401","2_2371_2_20240401","100119_2","100123_9",
"2_2421_2_180_20240401","2_2421_2_20240401","100119_2","100123_9",
"2_2321_2_180_20240401","2_2321_2_20240401","100119_2","100124_9",
"2_2371_2_180_20240401","2_2371_2_20240401","100119_2","100124_9",
"2_2421_2_180_20240401","2_2421_2_20240401","100119_2","100124_9",
"2_2321_2_280_20240401","2_2321_2_20240401","100119_2","100125_2",
"2_2371_2_280_20240401","2_2371_2_20240401","100119_2","100125_2",
"2_2421_2_280_20240401","2_2421_2_20240401","100119_2","100125_2",
"2_2321_2_280_20240401","2_2321_2_20240401","100119_2","100126_9",
"2_2371_2_280_20240401","2_2371_2_20240401","100119_2","100126_9",
"2_2421_2_280_20240401","2_2421_2_20240401","100119_2","100126_9",
"2_2321_2_340_20240401","2_2321_2_20240401","100119_2","100128_9",
"2_2371_2_340_20240401","2_2371_2_20240401","100119_2","100128_9",
"2_2421_2_340_20240401","2_2421_2_20240401","100119_2","100128_9",
"2_2321_2_340_20240401","2_2321_2_20240401","100119_2","100129_9",
"2_2371_2_340_20240401","2_2371_2_20240401","100119_2","100129_9",
"2_2421_2_340_20240401","2_2421_2_20240401","100119_2","100129_9",
"2_2321_2_380_20240401","2_2321_2_20240401","100119_2","100130_2",
"2_2371_2_380_20240401","2_2371_2_20240401","100119_2","100130_2",
"2_2421_2_380_20240401","2_2421_2_20240401","100119_2","100130_2",
"2_2321_2_430_20240401","2_2321_2_20240401","100119_2","100131_2",
"2_2371_2_430_20240401","2_2371_2_20240401","100119_2","100131_2",
"2_2421_2_430_20240401","2_2421_2_20240401","100119_2","100131_2",
"2_2321_2_440_20240401","2_2321_2_20240401","100119_2","100132_9",
"2_2371_2_440_20240401","2_2371_2_20240401","100119_2","100132_9",
"2_2421_2_440_20240401","2_2421_2_20240401","100119_2","100132_9",
"2_2321_2_490_20240401","2_2321_2_20240401","100119_2","100133_2",
"2_2371_2_490_20240401","2_2371_2_20240401","100119_2","100133_2",
"2_2421_2_490_20240401","2_2421_2_20240401","100119_2","100133_2",
"2_2321_2_500_20240401","2_2321_2_20240401","100119_2","100135_2",
"2_2371_2_500_20240401","2_2371_2_20240401","100119_2","100135_2",
"2_2421_2_500_20240401","2_2421_2_20240401","100119_2","100135_2",
"2_2321_2_530_20240401","2_2321_2_20240401","100119_2","100136_9",
"2_2371_2_530_20240401","2_2371_2_20240401","100119_2","100136_9",
"2_2421_2_530_20240401","2_2421_2_20240401","100119_2","100136_9",
"2_2321_2_530_20240401","2_2321_2_20240401","100119_2","100137_2",
"2_2371_2_530_20240401","2_2371_2_20240401","100119_2","100137_2",
"2_2421_2_530_20240401","2_2421_2_20240401","100119_2","100137_2",
"2_2371_2_540_20240401","2_2371_2_20240401","100119_2","100138_9",
"2_2421_2_540_20240401","2_2421_2_20240401","100119_2","100138_9",
"2_2371_2_570_20240401","2_2371_2_20240401","100119_2","100139_9",
"2_2421_2_570_20240401","2_2421_2_20240401","100119_2","100139_9",
"2_2371_2_570_20240401","2_2371_2_20240401","100119_2","100140_2",
"2_2421_2_570_20240401","2_2421_2_20240401","100119_2","100140_2",
"2_2371_2_600_20240401","2_2371_2_20240401","100119_2","100141_2",
"2_2421_2_600_20240401","2_2421_2_20240401","100119_2","100141_2",
"2_2371_2_660_20240401","2_2371_2_20240401","100119_2","100142_9",
"2_2421_2_660_20240401","2_2421_2_20240401","100119_2","100142_9",
"2_2371_2_680_20240401","2_2371_2_20240401","100119_2","100143_2",
"2_2421_2_680_20240401","2_2421_2_20240401","100119_2","100143_2",
"2_2371_2_680_20240401","2_2371_2_20240401","100119_2","100144_9",
"2_2421_2_680_20240401","2_2421_2_20240401","100119_2","100144_9",
"2_2371_2_700_20240401","2_2371_2_20240401","100119_2","100145_9",
"2_2421_2_700_20240401","2_2421_2_20240401","100119_2","100145_9",
"2_2371_2_740_20240401","2_2371_2_20240401","100119_2","100146_9",
"2_2421_2_740_20240401","2_2421_2_20240401","100119_2","100146_9",
"2_2371_2_740_20240401","2_2371_2_20240401","100119_2","100147_9",
"2_2421_2_740_20240401","2_2421_2_20240401","100119_2","100147_9",
"2_2371_2_740_20240401","2_2371_2_20240401","100119_2","100148_9",
"2_2421_2_740_20240401","2_2421_2_20240401","100119_2","100148_9",
"2_2371_2_750_20240401","2_2371_2_20240401","100119_2","100149_2",
"2_2421_2_750_20240401","2_2421_2_20240401","100119_2","100149_2",
"2_2371_2_800_20240401","2_2371_2_20240401","100119_2","100150_9",
"2_2421_2_800_20240401","2_2421_2_20240401","100119_2","100150_9",
"2_2371_2_800_20240401","2_2371_2_20240401","100119_2","100151_2",
"2_2421_2_800_20240401","2_2421_2_20240401","100119_2","100151_2",
"2_2371_2_820_20240401","2_2371_2_20240401","100119_2","100152_9",
"2_2421_2_820_20240401","2_2421_2_20240401","100119_2","100152_9",
"2_2371_2_840_20240401","2_2371_2_20240401","100119_2","100153_9",
"2_2421_2_840_20240401","2_2421_2_20240401","100119_2","100153_9",
"2_2371_2_840_20240401","2_2371_2_20240401","100119_2","100154_9",
"2_2421_2_840_20240401","2_2421_2_20240401","100119_2","100154_9",
"2_2371_2_870_20240401","2_2371_2_20240401","100119_2","100155_9",
"2_2421_2_870_20240401","2_2421_2_20240401","100119_2","100155_9",
"2_2371_2_870_20240401","2_2371_2_20240401","100119_2","100156_9",
"2_2421_2_870_20240401","2_2421_2_20240401","100119_2","100156_9",
"2_2371_2_900_20240401","2_2371_2_20240401","100119_2","100157_9",
"2_2421_2_900_20240401","2_2421_2_20240401","100119_2","100157_9",
"2_2371_2_920_20240401","2_2371_2_20240401","100119_2","100158_9",
"2_2421_2_920_20240401","2_2421_2_20240401","100119_2","100158_9",
"2_2371_2_950_20240401","2_2371_2_20240401","100119_2","100159_9",
"2_2421_2_950_20240401","2_2421_2_20240401","100119_2","100159_9",
"2_2371_2_1010_20240401","2_2371_2_20240401","100119_2","100160_9",
"2_2421_2_1010_20240401","2_2421_2_20240401","100119_2","100160_9",
"2_2371_2_1050_20240401","2_2371_2_20240401","100119_2","100161_9",
"2_2421_2_1050_20240401","2_2421_2_20240401","100119_2","100161_9",
"2_2371_2_1070_20240401","2_2371_2_20240401","100119_2","100162_9",
"2_2421_2_1070_20240401","2_2421_2_20240401","100119_2","100162_9",
"2_2371_2_1080_20240401","2_2371_2_20240401","100119_2","100163_9",
"2_2421_2_1080_20240401","2_2421_2_20240401","100119_2","100163_9",
"2_2371_2_1110_20240401","2_2371_2_20240401","100119_2","100164_9",
"2_2421_2_1110_20240401","2_2421_2_20240401","100119_2","100164_9",
"2_2371_2_1110_20240401","2_2371_2_20240401","100119_2","100165_9",
"2_2421_2_1110_20240401","2_2421_2_20240401","100119_2","100165_9",
"2_2371_2_1130_20240401","2_2371_2_20240401","100119_2","100166_9",
"2_2421_2_1130_20240401","2_2421_2_20240401","100119_2","100166_9",
"2_2371_2_1150_20240401","2_2371_2_20240401","100119_2","100167_9",
"2_2421_2_1150_20240401","2_2421_2_20240401","100119_2","100167_9",
"2_2371_2_1150_20240401","2_2371_2_20240401","100119_2","100168_9",
"2_2421_2_1150_20240401","2_2421_2_20240401","100119_2","100168_9",
"2_2371_2_1150_20240401","2_2371_2_20240401","100119_2","100169_9",
"2_2421_2_1150_20240401","2_2421_2_20240401","100119_2","100169_9",
"2_32023_2_1390_20240401","2_32023_2_20240401","100119_1","100170_2",
"2_32023_2_1410_20240401","2_32023_2_20240401","100119_1","100171_2",
"2_32023_2_1410_20240401","2_32023_2_20240401","100119_1","100172_2",
"2_32023_2_1420_20240401","2_32023_2_20240401","100119_1","100173_2",
"2_32023_2_1450_20240401","2_32023_2_20240401","100119_1","100174_2",
"2_32023_2_960_20240401","2_32023_2_20240401","100119_1","100175_2",
"2_32023_2_960_20240401","2_32023_2_20240401","100119_1","100176_2",
"2_32023_2_960_20240401","2_32023_2_20240401","100119_1","100177_2",
"2_32023_2_980_20240401","2_32023_2_20240401","100119_1","100180_2",
"2_32023_2_1040_20240401","2_32023_2_20240401","100119_1","100182_2",
"2_32023_2_1040_20240401","2_32023_2_20240401","100119_1","100183_2",
"2_32023_2_1040_20240401","2_32023_2_20240401","100119_1","100184_2",
"2_32023_2_1070_20240401","2_32023_2_20240401","100119_1","100186_2",
"2_32023_2_1070_20240401","2_32023_2_20240401","100119_1","100187_2",
"2_32023_2_1090_20240401","2_32023_2_20240401","100119_1","100188_2",
"2_32023_2_1090_20240401","2_32023_2_20240401","100119_1","100189_2",
"2_32023_2_1090_20240401","2_32023_2_20240401","100119_1","100190_2",
"2_32023_2_1120_20240401","2_32023_2_20240401","100119_1","100192_2",
"2_32023_2_1120_20240401","2_32023_2_20240401","100119_1","100193_2",
"2_32023_2_1120_20240401","2_32023_2_20240401","100119_1","100194_2",
"2_32023_2_1120_20240401","2_32023_2_20240401","100119_1","100195_2",
"2_32023_2_1140_20240401","2_32023_2_20240401","100119_1","100196_2",
"2_32023_2_1140_20240401","2_32023_2_20240401","100119_1","100197_2",
"2_32023_2_1140_20240401","2_32023_2_20240401","100119_1","100198_2",
"2_32023_2_1140_20240401","2_32023_2_20240401","100119_1","100199_2",
"2_32023_2_1210_20240401","2_32023_2_20240401","100119_1","100200_2",
"2_32023_2_1210_20240401","2_32023_2_20240401","100119_1","100201_2",
"2_32023_2_1240_20240401","2_32023_2_20240401","100119_1","100202_2",
"2_32023_2_1250_20240401","2_32023_2_20240401","100119_1","100203_9",
"2_32023_2_1270_20240401","2_32023_2_20240401","100119_1","100204_9",
"2_32023_2_1390_20240401","2_32023_2_20240401","100119_1","100387_2",
"2_32023_2_1370_20240401","2_32023_2_20240401","100119_1","100400_1",
"2_32023_2_1370_20240401","2_32023_2_20240401","100119_1","100401_2",
"2_32023_2_1370_20240401","2_32023_2_20240401","100119_1","100402_2",
"2_32023_2_1370_20240401","2_32023_2_20240401","100119_1","100403_2",
"2_32023_2_1050_20240401","2_32023_2_20240401","100119_1","100422_2",
"2_2371_2_1170_20240401","2_2371_2_20240401","100119_2","100447_9",
"2_2421_2_1170_20240401","2_2421_2_20240401","100119_2","100447_9",
"2_32023_2_1010_20240401","2_32023_2_20240401","100119_1","100572_2",
"2_32023_2_980_20240401","2_32023_2_20240401","100119_1","100598_2",
"2_32023_2_980_20240401","2_32023_2_20240401","100119_1","100715_2",
"2_32023_2_1370_20240401","2_32023_2_20240401","100119_1","101192_9",
"2_2321_2_340_20240401","2_2321_2_20240401","100119_2","101819_2",
"2_2371_2_340_20240401","2_2371_2_20240401","100119_2","101819_2",
"2_2421_2_340_20240401","2_2421_2_20240401","100119_2","101819_2",
"2_2321_2_300_20240401","2_2321_2_20240401","100119_2","102434_9",
"2_2371_2_300_20240401","2_2371_2_20240401","100119_2","102434_9",
"2_2421_2_300_20240401","2_2421_2_20240401","100119_2","102434_9",
"2_2321_2_490_20240401","2_2321_2_20240401","100119_2","104916_9",
"2_2371_2_490_20240401","2_2371_2_20240401","100119_2","104916_9",
"2_2421_2_490_20240401","2_2421_2_20240401","100119_2","104916_9",
"2_32023_2_1120_20240401","2_32023_2_20240401","100119_1","104922_1",
"2_2062_1_820_20240401","2_2062_1_20240401","100119_1","104943_1",
"2_2322_1_820_20240401","2_2322_1_20240401","100119_1","104943_1",
"2_2422_1_820_20240401","2_2422_1_20240401","100119_1","104943_1",
"2_32023_2_820_20240401","2_32023_2_20240401","100119_1","104943_1",
"2_2062_1_790_20240401","2_2062_1_20240401","100119_1","105100_1",
"2_2322_1_790_20240401","2_2322_1_20240401","100119_1","105100_1",
"2_2422_1_790_20240401","2_2422_1_20240401","100119_1","105100_1",
"2_32023_2_790_20240401","2_32023_2_20240401","100119_1","105100_1",
"2_2322_1_870_20240401","2_2322_1_20240401","100120_1","100002_29",
"2_2422_1_870_20240401","2_2422_1_20240401","100120_1","100002_29",
"2_2322_1_870_20240401","2_2322_1_20240401","100120_1","100005_1",
"2_2422_1_870_20240401","2_2422_1_20240401","100120_1","100005_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100120_1","100006_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100120_1","100006_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100120_1","100007_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100120_1","100007_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100120_1","100008_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100120_1","100008_1",
"2_2322_1_860_20240401","2_2322_1_20240401","100120_1","100009_1",
"2_2422_1_860_20240401","2_2422_1_20240401","100120_1","100009_1",
"2_2322_1_830_20240401","2_2322_1_20240401","100120_1","100010_1",
"2_2422_1_830_20240401","2_2422_1_20240401","100120_1","100010_1",
"2_2322_1_830_20240401","2_2322_1_20240401","100120_1","100011_1",
"2_2422_1_830_20240401","2_2422_1_20240401","100120_1","100011_1",
"2_2322_1_820_20240401","2_2322_1_20240401","100120_1","100012_1",
"2_2422_1_820_20240401","2_2422_1_20240401","100120_1","100012_1",
"2_2322_1_820_20240401","2_2322_1_20240401","100120_1","100013_2",
"2_2422_1_820_20240401","2_2422_1_20240401","100120_1","100013_2",
"2_2322_1_790_20240401","2_2322_1_20240401","100120_1","100014_1",
"2_2422_1_790_20240401","2_2422_1_20240401","100120_1","100014_1",
"2_2322_1_790_20240401","2_2322_1_20240401","100120_1","100015_1",
"2_2422_1_790_20240401","2_2422_1_20240401","100120_1","100015_1",
"2_2322_1_770_20240401","2_2322_1_20240401","100120_1","100016_1",
"2_2422_1_770_20240401","2_2422_1_20240401","100120_1","100016_1",
"2_2322_1_760_20240401","2_2322_1_20240401","100120_1","100017_1",
"2_2422_1_760_20240401","2_2422_1_20240401","100120_1","100017_1",
"2_2322_1_730_20240401","2_2322_1_20240401","100120_1","100018_1",
"2_2422_1_730_20240401","2_2422_1_20240401","100120_1","100018_1",
"2_2322_1_720_20240401","2_2322_1_20240401","100120_1","100019_1",
"2_2422_1_720_20240401","2_2422_1_20240401","100120_1","100019_1",
"2_2322_1_670_20240401","2_2322_1_20240401","100120_1","100020_1",
"2_2422_1_670_20240401","2_2422_1_20240401","100120_1","100020_1",
"2_2322_1_670_20240401","2_2322_1_20240401","100120_1","100021_1",
"2_2422_1_670_20240401","2_2422_1_20240401","100120_1","100021_1",
"2_2322_1_650_20240401","2_2322_1_20240401","100120_1","100022_1",
"2_2422_1_650_20240401","2_2422_1_20240401","100120_1","100022_1",
"2_2322_1_650_20240401","2_2322_1_20240401","100120_1","100023_1",
"2_2422_1_650_20240401","2_2422_1_20240401","100120_1","100023_1",
"2_2322_1_630_20240401","2_2322_1_20240401","100120_1","100024_1",
"2_2422_1_630_20240401","2_2422_1_20240401","100120_1","100024_1",
"2_2322_1_630_20240401","2_2322_1_20240401","100120_1","100025_1",
"2_2422_1_630_20240401","2_2422_1_20240401","100120_1","100025_1",
"2_2322_1_580_20240401","2_2322_1_20240401","100120_1","100026_1",
"2_2422_1_580_20240401","2_2422_1_20240401","100120_1","100026_1",
"2_2322_1_580_20240401","2_2322_1_20240401","100120_1","100027_1",
"2_2422_1_580_20240401","2_2422_1_20240401","100120_1","100027_1",
"2_2371_2_1170_20240401","2_2371_2_20240401","100120_2","100069_2",
"2_2421_2_1170_20240401","2_2421_2_20240401","100120_2","100069_2",
